   (-0.873257,0)    (-0.871786,0)    (-0.868181,0)    (-0.862489,0)    (-0.854739,0)    (-0.844933,0)    (-0.833095,0)    (-0.819243,0)    (-0.803427,0)    (-0.785645,0)    (-0.765924,0)    (-0.744337,0)    (-0.720889,0)    (-0.695614,0)    (-0.668569,0)    (-0.639792,0)    (-0.609331,0)    (-0.577226,0)    (-0.543557,0)    (-0.508377,0)    (-0.471777,0)    (-0.433804,0)    (-0.394534,0)    (-0.354054,0)    (-0.312495,0)    (-0.269946,0)    (-0.226508,0)    (-0.182327,0)    (-0.137506,0)   (-0.0921792,0)   (-0.0465074,0) (-0.000639652,0)
   (0.0452622,0)    (0.0910482,0)     (0.136561,0)      (0.18162,0)     (0.226049,0)     (0.269673,0)     (0.312308,0)     (0.353778,0)     (0.393917,0)      (0.43256,0)     (0.469524,0)     (0.504651,0)     (0.537803,0)     (0.568832,0)     (0.597616,0)     (0.624056,0)     (0.648033,0)     (0.669468,0)     (0.688299,0)     (0.704489,0)     (0.718007,0)     (0.728826,0)     (0.736994,0)      (0.74254,0)      (0.74553,0)     (0.746017,0)     (0.744137,0)     (0.740019,0)     (0.733768,0)     (0.725591,0)      (0.71568,0)     (0.704187,0)
    (0.691371,0)     (0.677446,0)     (0.662619,0)     (0.647177,0)     (0.631342,0)      (0.61539,0)     (0.599615,0)     (0.584207,0)     (0.569439,0)     (0.555569,0)     (0.542805,0)     (0.531376,0)     (0.521472,0)     (0.513304,0)     (0.507003,0)     (0.502685,0)     (0.500493,0)     (0.500508,0)     (0.502785,0)     (0.507305,0)     (0.514087,0)      (0.52307,0)     (0.534202,0)     (0.547345,0)     (0.562363,0)      (0.57906,0)     (0.597263,0)     (0.616717,0)     (0.637184,0)     (0.658364,0)     (0.679936,0)     (0.701591,0)
    (0.722973,0)     (0.743734,0)     (0.763536,0)     (0.781969,0)     (0.798716,0)     (0.813392,0)     (0.825633,0)     (0.835116,0)     (0.841509,0)      (0.84452,0)     (0.843853,0)      (0.83927,0)     (0.830578,0)     (0.817569,0)     (0.800103,0)     (0.778103,0)     (0.751494,0)     (0.720304,0)     (0.684509,0)     (0.644241,0)     (0.599628,0)     (0.550855,0)     (0.498155,0)     (0.441785,0)     (0.382094,0)     (0.319425,0)      (0.25419,0)     (0.186847,0)     (0.117833,0)    (0.0476961,0)   (-0.0230606,0)   (-0.0938921,0)
   (-0.164217,0)    (-0.233493,0)    (-0.301148,0)    (-0.366585,0)    (-0.429247,0)    (-0.488582,0)    (-0.544042,0)     (-0.59513,0)    (-0.641384,0)    (-0.682357,0)    (-0.717652,0)    (-0.746904,0)     (-0.76981,0)    (-0.786105,0)    (-0.795603,0)    (-0.798185,0)    (-0.793764,0)    (-0.782307,0)    (-0.763887,0)     (-0.73862,0)    (-0.706689,0)    (-0.668328,0)    (-0.623845,0)    (-0.573626,0)    (-0.518082,0)    (-0.457683,0)    (-0.392955,0)    (-0.324476,0)    (-0.252838,0)    (-0.178688,0)    (-0.102711,0)   (-0.0255842,0)
    (0.051975,0)      (0.12923,0)     (0.205512,0)     (0.280057,0)     (0.352188,0)     (0.421226,0)     (0.486504,0)     (0.547405,0)     (0.603334,0)     (0.653746,0)     (0.698162,0)     (0.736128,0)     (0.767301,0)     (0.791325,0)     (0.807975,0)     (0.817076,0)     (0.818526,0)     (0.812283,0)     (0.798391,0)     (0.776962,0)     (0.748197,0)      (0.71235,0)      (0.66973,0)     (0.620762,0)     (0.565866,0)     (0.505573,0)     (0.440433,0)     (0.371072,0)     (0.298147,0)     (0.222355,0)     (0.144414,0)    (0.0650692,0)
   (-0.014939,0)   (-0.0948507,0)    (-0.173901,0)    (-0.251331,0)    (-0.326388,0)    (-0.398392,0)    (-0.466613,0)    (-0.530401,0)    (-0.589169,0)    (-0.642341,0)    (-0.689419,0)    (-0.729949,0)     (-0.76353,0)    (-0.789851,0)    (-0.808664,0)    (-0.819801,0)    (-0.823165,0)    (-0.818705,0)    (-0.806485,0)    (-0.786628,0)    (-0.759326,0)    (-0.724839,0)    (-0.683501,0)    (-0.635733,0)    (-0.581987,0)    (-0.522752,0)    (-0.458645,0)    (-0.390257,0)    (-0.318254,0)     (-0.24331,0)    (-0.166167,0)   (-0.0875348,0)
 (-0.00818232,0)    (0.0711489,0)     (0.149716,0)     (0.226756,0)     (0.301539,0)     (0.373389,0)      (0.44162,0)     (0.505598,0)     (0.564735,0)     (0.618466,0)     (0.666341,0)     (0.707873,0)     (0.742704,0)     (0.770537,0)     (0.791111,0)     (0.804291,0)     (0.809935,0)     (0.808045,0)      (0.79865,0)     (0.781873,0)     (0.757867,0)     (0.726912,0)     (0.689301,0)     (0.645403,0)     (0.595668,0)     (0.540553,0)     (0.480592,0)     (0.416375,0)     (0.348497,0)     (0.277612,0)     (0.204356,0)     (0.129424,0)
   (0.0535197,0)   (-0.0226811,0)   (-0.0984817,0)    (-0.173178,0)    (-0.246125,0)    (-0.316664,0)    (-0.384156,0)    (-0.448019,0)    (-0.507726,0)     (-0.56272,0)    (-0.612542,0)    (-0.656808,0)    (-0.695143,0)    (-0.727228,0)    (-0.752844,0)    (-0.771796,0)    (-0.783977,0)    (-0.789297,0)    (-0.787761,0)    (-0.779425,0)    (-0.764423,0)    (-0.742928,0)    (-0.715147,0)     (-0.68141,0)    (-0.641997,0)     (-0.59732,0)    (-0.547784,0)    (-0.493824,0)    (-0.435946,0)    (-0.374625,0)     (-0.31043,0)    (-0.243881,0)
   (-0.175527,0)    (-0.105938,0)   (-0.0356651,0)    (0.0347519,0)     (0.104747,0)     (0.173819,0)     (0.241483,0)     (0.307221,0)     (0.370597,0)     (0.431212,0)     (0.488683,0)     (0.542648,0)      (0.59283,0)     (0.638991,0)     (0.680894,0)     (0.718378,0)      (0.75134,0)     (0.779717,0)     (0.803488,0)     (0.822652,0)     (0.837299,0)     (0.847529,0)     (0.853516,0)     (0.855408,0)     (0.853465,0)     (0.847899,0)     (0.839016,0)     (0.827141,0)     (0.812596,0)     (0.795723,0)      (0.77687,0)     (0.756416,0)
    (0.734732,0)      (0.71219,0)     (0.689152,0)     (0.665989,0)     (0.643038,0)     (0.620646,0)      (0.59912,0)     (0.578749,0)     (0.559821,0)     (0.542564,0)     (0.527206,0)     (0.513924,0)     (0.502872,0)      (0.49418,0)     (0.487923,0)      (0.48414,0)     (0.482858,0)     (0.484065,0)     (0.487711,0)     (0.493671,0)     (0.501867,0)     (0.512141,0)     (0.524335,0)      (0.53822,0)     (0.553604,0)     (0.570234,0)     (0.587853,0)     (0.606185,0)     (0.624975,0)     (0.643897,0)     (0.662665,0)     (0.680976,0)
    (0.698529,0)     (0.715045,0)     (0.730237,0)     (0.743806,0)     (0.755519,0)     (0.765149,0)     (0.772429,0)     (0.777171,0)     (0.779203,0)      (0.77833,0)     (0.774457,0)     (0.767452,0)     (0.757272,0)     (0.743836,0)      (0.72712,0)     (0.707113,0)     (0.683868,0)     (0.657473,0)     (0.627986,0)     (0.595518,0)     (0.560217,0)     (0.522257,0)      (0.48179,0)     (0.439046,0)     (0.394226,0)     (0.347579,0)      (0.29933,0)     (0.249759,0)     (0.199135,0)     (0.147699,0)    (0.0957431,0)    (0.0435713,0)
 (-0.00859676,0)   (-0.0604675,0)    (-0.111775,0)    (-0.162265,0)    (-0.211696,0)    (-0.259819,0)    (-0.306455,0)    (-0.351358,0)    (-0.394365,0)    (-0.435342,0)    (-0.474111,0)     (-0.51054,0)    (-0.544525,0)    (-0.575987,0)     (-0.60487,0)    (-0.631115,0)    (-0.654709,0)    (-0.675626,0)    (-0.693935,0)    (-0.709638,0)    (-0.722779,0)     (-0.73345,0)    (-0.741741,0)    (-0.747758,0)      (-0.7516,0)    (-0.753395,0)    (-0.753296,0)    (-0.751429,0)    (-0.747952,0)    (-0.743022,0)    (-0.736795,0)    (-0.729447,0)
   (-0.721118,0)    (-0.711984,0)    (-0.702207,0)    (-0.691942,0)    (-0.681326,0)    (-0.670516,0)     (-0.65964,0)    (-0.648822,0)    (-0.638184,0)    (-0.627821,0)    (-0.617838,0)     (-0.60832,0)    (-0.599352,0)    (-0.590984,0)    (-0.583277,0)     (-0.57627,0)    (-0.569989,0)    (-0.564478,0)    (-0.559726,0)     (-0.55573,0)     (-0.55249,0)    (-0.549995,0)    (-0.548208,0)    (-0.547083,0)    (-0.546637,0)    (-0.546782,0)    (-0.547475,0)    (-0.548689,0)    (-0.550356,0)    (-0.552437,0)    (-0.554863,0)    (-0.557592,0)
   (-0.560569,0)    (-0.563723,0)    (-0.567015,0)    (-0.570416,0)    (-0.573861,0)    (-0.577294,0)    (-0.580711,0)     (-0.58406,0)    (-0.587318,0)    (-0.590465,0)    (-0.593477,0)     (-0.59632,0)    (-0.599011,0)    (-0.601525,0)    (-0.603859,0)    (-0.605997,0)    (-0.607968,0)    (-0.609782,0)    (-0.611419,0)    (-0.612882,0)    (-0.614185,0)    (-0.615364,0)     (-0.61643,0)     (-0.61737,0)    (-0.618213,0)    (-0.618954,0)    (-0.619608,0)    (-0.620189,0)    (-0.620703,0)    (-0.621164,0)    (-0.621556,0)    (-0.621871,0)
   (-0.622134,0)    (-0.622328,0)     (-0.62245,0)    (-0.622495,0)    (-0.622444,0)    (-0.622315,0)     (-0.62206,0)    (-0.621688,0)    (-0.621176,0)    (-0.620492,0)    (-0.619642,0)    (-0.618618,0)    (-0.617393,0)    (-0.615958,0)    (-0.614301,0)    (-0.612444,0)    (-0.610338,0)    (-0.608021,0)    (-0.605467,0)    (-0.602723,0)    (-0.599758,0)    (-0.596596,0)    (-0.593251,0)    (-0.589747,0)    (-0.586138,0)    (-0.582432,0)    (-0.578662,0)    (-0.574891,0)    (-0.571133,0)    (-0.567459,0)      (-0.5639,0)    (-0.560512,0)
   (-0.557364,0)    (-0.554487,0)    (-0.551934,0)    (-0.549771,0)    (-0.548035,0)    (-0.546772,0)    (-0.546063,0)    (-0.545953,0)    (-0.546447,0)    (-0.547581,0)    (-0.549416,0)     (-0.55194,0)    (-0.555192,0)    (-0.559174,0)    (-0.563897,0)    (-0.569302,0)     (-0.57543,0)    (-0.582232,0)    (-0.589673,0)    (-0.597678,0)    (-0.606224,0)    (-0.615249,0)    (-0.624654,0)     (-0.63437,0)    (-0.644275,0)    (-0.654294,0)    (-0.664289,0)    (-0.674166,0)    (-0.683827,0)    (-0.693097,0)    (-0.701864,0)    (-0.710002,0)
   (-0.717357,0)    (-0.723782,0)    (-0.729188,0)    (-0.733412,0)    (-0.736328,0)    (-0.737825,0)    (-0.737726,0)     (-0.73597,0)    (-0.732444,0)    (-0.727034,0)    (-0.719654,0)    (-0.710241,0)    (-0.698727,0)    (-0.685051,0)    (-0.669176,0)    (-0.651099,0)    (-0.630788,0)    (-0.608251,0)    (-0.583494,0)    (-0.556587,0)    (-0.527538,0)    (-0.496432,0)    (-0.463333,0)    (-0.428346,0)    (-0.391555,0)    (-0.353102,0)    (-0.313103,0)    (-0.271688,0)    (-0.229013,0)    (-0.185241,0)    (-0.140524,0)   (-0.0950375,0)
  (-0.0489551,0)  (-0.00246065,0)    (0.0442861,0)    (0.0910945,0)     (0.137789,0)     (0.184171,0)     (0.230085,0)     (0.275318,0)     (0.319735,0)     (0.363195,0)     (0.405498,0)     (0.446517,0)      (0.48612,0)     (0.524158,0)     (0.560533,0)     (0.595122,0)     (0.627848,0)       (0.6586,0)     (0.687305,0)     (0.713912,0)     (0.738368,0)     (0.760619,0)     (0.780638,0)     (0.798413,0)     (0.813891,0)     (0.827105,0)     (0.838068,0)     (0.846775,0)      (0.85326,0)     (0.857546,0)     (0.859661,0)     (0.859655,0)
    (0.857557,0)     (0.853452,0)     (0.847342,0)     (0.839289,0)     (0.829366,0)     (0.817615,0)     (0.804093,0)     (0.788872,0)     (0.772004,0)     (0.753534,0)     (0.733494,0)     (0.711994,0)     (0.689048,0)     (0.664731,0)     (0.639078,0)     (0.612145,0)     (0.583993,0)     (0.554636,0)     (0.524158,0)     (0.492588,0)     (0.459987,0)     (0.426411,0)     (0.391898,0)     (0.356474,0)     (0.320249,0)     (0.283256,0)      (0.24555,0)     (0.207178,0)     (0.168219,0)     (0.128745,0)    (0.0888349,0)    (0.0485547,0)
  (0.00800171,0)   (-0.0327583,0)    (-0.073632,0)    (-0.114537,0)    (-0.155373,0)    (-0.196018,0)    (-0.236399,0)    (-0.276389,0)    (-0.315882,0)    (-0.354782,0)    (-0.392958,0)    (-0.430313,0)    (-0.466727,0)    (-0.502099,0)    (-0.536313,0)    (-0.569258,0)    (-0.600845,0)    (-0.630943,0)    (-0.659492,0)    (-0.686375,0)    (-0.711512,0)    (-0.734812,0)    (-0.756224,0)     (-0.77565,0)    (-0.793047,0)    (-0.808365,0)    (-0.821563,0)    (-0.832582,0)    (-0.841424,0)    (-0.848056,0)    (-0.852484,0)    (-0.854684,0)
   (-0.854684,0)    (-0.852473,0)    (-0.848086,0)    (-0.841564,0)    (-0.832934,0)    (-0.822249,0)    (-0.809571,0)    (-0.794933,0)    (-0.778419,0)    (-0.760055,0)    (-0.739938,0)    (-0.718133,0)     (-0.69474,0)    (-0.669805,0)    (-0.643418,0)    (-0.615642,0)    (-0.586572,0)    (-0.556289,0)     (-0.52487,0)    (-0.492373,0)    (-0.458917,0)    (-0.424551,0)    (-0.389333,0)    (-0.353368,0)    (-0.316698,0)    (-0.279432,0)    (-0.241608,0)    (-0.203287,0)     (-0.16457,0)    (-0.125495,0)   (-0.0861343,0)    (-0.046574,0)
 (-0.00684393,0)    (0.0329665,0)    (0.0727729,0)     (0.112537,0)     (0.152189,0)      (0.19162,0)     (0.230807,0)     (0.269627,0)     (0.308019,0)     (0.345904,0)     (0.383192,0)     (0.419803,0)     (0.455636,0)     (0.490595,0)     (0.524608,0)     (0.557541,0)     (0.589334,0)     (0.619861,0)     (0.649061,0)     (0.676783,0)     (0.702967,0)     (0.727509,0)     (0.750323,0)     (0.771317,0)     (0.790372,0)     (0.807431,0)     (0.822449,0)      (0.83531,0)      (0.84599,0)     (0.854414,0)     (0.860533,0)     (0.864331,0)
    (0.865769,0)      (0.86482,0)     (0.861507,0)     (0.855814,0)      (0.84777,0)     (0.837407,0)     (0.824747,0)     (0.809836,0)      (0.79277,0)     (0.773565,0)      (0.75235,0)     (0.729188,0)     (0.704186,0)     (0.677434,0)     (0.649039,0)     (0.619131,0)     (0.587835,0)     (0.555254,0)     (0.521527,0)      (0.48678,0)     (0.451144,0)     (0.414747,0)     (0.377693,0)     (0.340115,0)     (0.302106,0)     (0.263834,0)      (0.22536,0)     (0.186776,0)     (0.148191,0)     (0.109681,0)    (0.0713301,0)     (0.033222,0)
 (-0.00462377,0)   (-0.0421389,0)   (-0.0792883,0)    (-0.116039,0)    (-0.152354,0)    (-0.188193,0)    (-0.223581,0)    (-0.258484,0)    (-0.292891,0)    (-0.326815,0)    (-0.360244,0)    (-0.393147,0)    (-0.425542,0)    (-0.457423,0)    (-0.488787,0)    (-0.519602,0)    (-0.549874,0)    (-0.579534,0)    (-0.608585,0)    (-0.636975,0)    (-0.664641,0)    (-0.691514,0)    (-0.717531,0)    (-0.742645,0)    (-0.766699,0)    (-0.789604,0)    (-0.811265,0)    (-0.831558,0)    (-0.850344,0)    (-0.867471,0)    (-0.882817,0)     (-0.89621,0)
   (-0.907496,0)    (-0.916511,0)    (-0.923119,0)    (-0.927143,0)    (-0.928442,0)    (-0.926883,0)    (-0.922314,0)    (-0.914606,0)    (-0.903655,0)    (-0.889362,0)    (-0.871621,0)    (-0.850421,0)    (-0.825716,0)    (-0.797475,0)    (-0.765701,0)     (-0.73045,0)    (-0.691797,0)    (-0.649829,0)    (-0.604665,0)    (-0.556456,0)    (-0.505397,0)    (-0.451697,0)     (-0.39561,0)    (-0.337384,0)    (-0.277348,0)    (-0.215804,0)    (-0.153102,0)   (-0.0896085,0)   (-0.0257185,0)    (0.0381555,0)     (0.101625,0)     (0.164255,0)
    (0.225587,0)     (0.285257,0)     (0.342806,0)     (0.397798,0)     (0.449865,0)      (0.49857,0)      (0.54352,0)     (0.584388,0)     (0.620823,0)     (0.652545,0)     (0.679234,0)     (0.700718,0)      (0.71675,0)     (0.727175,0)     (0.731887,0)     (0.730843,0)     (0.723994,0)     (0.711355,0)     (0.693009,0)     (0.669079,0)     (0.639733,0)      (0.60516,0)      (0.56564,0)      (0.52145,0)     (0.472969,0)      (0.42055,0)     (0.364628,0)      (0.30564,0)     (0.244054,0)     (0.180391,0)      (0.11518,0)    (0.0489223,0)
   (-0.017791,0)   (-0.0844274,0)    (-0.150465,0)    (-0.215305,0)    (-0.278427,0)    (-0.339322,0)     (-0.39743,0)    (-0.452303,0)    (-0.503464,0)     (-0.55049,0)    (-0.592998,0)    (-0.630616,0)     (-0.66304,0)    (-0.690001,0)    (-0.711278,0)    (-0.726722,0)    (-0.736182,0)     (-0.73961,0)    (-0.736951,0)    (-0.728294,0)     (-0.71367,0)    (-0.693251,0)    (-0.667181,0)    (-0.635735,0)    (-0.599148,0)    (-0.557729,0)    (-0.511845,0)    (-0.461877,0)    (-0.408218,0)    (-0.351324,0)    (-0.291669,0)    (-0.229712,0)
   (-0.165931,0)    (-0.100867,0)   (-0.0349543,0)    (0.0312862,0)    (0.0973511,0)     (0.162792,0)      (0.22711,0)     (0.289879,0)     (0.350675,0)     (0.409105,0)     (0.464817,0)     (0.517462,0)     (0.566754,0)     (0.612444,0)     (0.654311,0)     (0.692202,0)     (0.725956,0)     (0.755496,0)     (0.780766,0)     (0.801802,0)     (0.818599,0)     (0.831236,0)      (0.83982,0)     (0.844529,0)      (0.84552,0)     (0.842999,0)     (0.837232,0)     (0.828487,0)     (0.817037,0)     (0.803202,0)     (0.787303,0)     (0.769661,0)
    (0.750615,0)     (0.730518,0)     (0.709659,0)     (0.688425,0)      (0.66712,0)     (0.646054,0)     (0.625542,0)     (0.605846,0)     (0.587243,0)     (0.569973,0)     (0.554218,0)       (0.5402,0)     (0.528054,0)     (0.517929,0)     (0.509911,0)      (0.50406,0)     (0.500418,0)     (0.498986,0)     (0.499732,0)     (0.502603,0)     (0.507528,0)      (0.51438,0)     (0.523038,0)     (0.533319,0)     (0.545066,0)     (0.558071,0)     (0.572107,0)     (0.586946,0)     (0.602363,0)     (0.618086,0)     (0.633869,0)     (0.649449,0)
    (0.664549,0)      (0.67892,0)     (0.692349,0)     (0.704531,0)     (0.715265,0)     (0.724324,0)     (0.731505,0)       (0.7366,0)     (0.739453,0)     (0.739891,0)     (0.737799,0)      (0.73304,0)     (0.725551,0)     (0.715227,0)     (0.702069,0)     (0.686043,0)      (0.66714,0)     (0.645393,0)     (0.620848,0)     (0.593573,0)     (0.563651,0)     (0.531213,0)     (0.496361,0)     (0.459271,0)     (0.420061,0)     (0.378939,0)     (0.336069,0)     (0.291639,0)     (0.245857,0)     (0.198923,0)     (0.151069,0)     (0.102514,0)
   (0.0534467,0)   (0.00411068,0)   (-0.0452908,0)   (-0.0945464,0)    (-0.143455,0)    (-0.191801,0)    (-0.239418,0)    (-0.286109,0)    (-0.331693,0)    (-0.376044,0)    (-0.418972,0)    (-0.460338,0)    (-0.500015,0)     (-0.53791,0)    (-0.573905,0)    (-0.607905,0)    (-0.639854,0)    (-0.669668,0)    (-0.697313,0)    (-0.722723,0)    (-0.745872,0)    (-0.766776,0)    (-0.785395,0)    (-0.801745,0)    (-0.815804,0)    (-0.827614,0)     (-0.83718,0)    (-0.844562,0)    (-0.849776,0)    (-0.852882,0)    (-0.853919,0)    (-0.852919,0)
   (-0.849929,0)    (-0.845032,0)    (-0.838261,0)    (-0.829681,0)    (-0.819343,0)    (-0.807302,0)    (-0.793622,0)    (-0.778361,0)    (-0.761561,0)    (-0.743269,0)    (-0.723558,0)    (-0.702461,0)    (-0.680036,0)    (-0.656317,0)    (-0.631353,0)    (-0.605195,0)    (-0.577875,0)    (-0.549458,0)    (-0.519972,0)    (-0.489467,0)    (-0.457989,0)    (-0.425552,0)    (-0.392233,0)    (-0.358054,0)    (-0.323068,0)    (-0.287333,0)    (-0.250885,0)    (-0.213787,0)    (-0.176087,0)    (-0.137855,0)   (-0.0991491,0)   (-0.0600471,0)
   (-0.020599,0)    (0.0191313,0)     (0.059052,0)    (0.0991025,0)     (0.139198,0)     (0.179245,0)     (0.219138,0)     (0.258791,0)      (0.29812,0)     (0.337014,0)     (0.375394,0)     (0.413143,0)     (0.450143,0)     (0.486307,0)     (0.521526,0)       (0.5557,0)     (0.588708,0)     (0.620438,0)     (0.650799,0)     (0.679712,0)      (0.70703,0)     (0.732685,0)     (0.756568,0)     (0.778598,0)     (0.798685,0)      (0.81675,0)      (0.83275,0)     (0.846587,0)     (0.858202,0)      (0.86755,0)     (0.874588,0)     (0.879256,0)
    (0.881548,0)     (0.881435,0)     (0.878894,0)     (0.873942,0)     (0.866582,0)     (0.856807,0)     (0.844667,0)      (0.83019,0)     (0.813397,0)     (0.794353,0)     (0.773099,0)     (0.749726,0)     (0.724299,0)       (0.6969,0)     (0.667617,0)     (0.636548,0)     (0.603793,0)     (0.569448,0)     (0.533664,0)     (0.496519,0)     (0.458165,0)      (0.41871,0)     (0.378291,0)     (0.337034,0)     (0.295088,0)     (0.252565,0)     (0.209611,0)     (0.166364,0)     (0.122957,0)    (0.0795206,0)    (0.0362045,0)  (-0.00688158,0)
  (-0.0496144,0)   (-0.0918661,0)    (-0.133522,0)    (-0.174448,0)    (-0.214538,0)    (-0.253704,0)    (-0.291849,0)     (-0.32886,0)    (-0.364664,0)    (-0.399169,0)    (-0.432307,0)    (-0.463997,0)    (-0.494193,0)    (-0.522841,0)    (-0.549881,0)    (-0.575286,0)    (-0.599008,0)    (-0.621044,0)    (-0.641349,0)    (-0.659928,0)    (-0.676769,0)    (-0.691857,0)    (-0.705231,0)    (-0.716881,0)    (-0.726851,0)    (-0.735143,0)    (-0.741798,0)    (-0.746861,0)    (-0.750365,0)    (-0.752374,0)    (-0.752941,0)    (-0.752113,0)
   (-0.749976,0)    (-0.746574,0)    (-0.741984,0)    (-0.736304,0)    (-0.729586,0)    (-0.721925,0)    (-0.713421,0)    (-0.704152,0)    (-0.694194,0)    (-0.683661,0)     (-0.67265,0)    (-0.661241,0)    (-0.649538,0)    (-0.637638,0)     (-0.62562,0)    (-0.613595,0)    (-0.601642,0)    (-0.589891,0)    (-0.578391,0)    (-0.567243,0)    (-0.556526,0)    (-0.546326,0)    (-0.536746,0)    (-0.527827,0)     (-0.51964,0)    (-0.512233,0)    (-0.505685,0)    (-0.500062,0)    (-0.495383,0)    (-0.491696,0)     (-0.48902,0)    (-0.487378,0)
   (-0.486801,0)    (-0.487275,0)     (-0.48881,0)    (-0.491422,0)    (-0.495057,0)    (-0.499707,0)    (-0.505352,0)    (-0.511921,0)    (-0.519391,0)    (-0.527693,0)    (-0.536771,0)    (-0.546542,0)    (-0.556942,0)    (-0.567911,0)    (-0.579322,0)    (-0.591112,0)    (-0.603168,0)    (-0.615416,0)    (-0.627738,0)     (-0.64002,0)    (-0.652153,0)    (-0.664051,0)    (-0.675613,0)    (-0.686719,0)    (-0.697258,0)    (-0.707116,0)    (-0.716216,0)    (-0.724452,0)    (-0.731745,0)    (-0.738003,0)    (-0.743131,0)    (-0.747046,0)
